Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,spotify_track_id,release_date_raw,release_date
9655,Cartel De Santa,https://open.spotify.com/artist/07PdYoE4jVRF6Ut40GgVSP,El Arte del Engaño,Vol. II,album,spotify:track:0sQdIxWPpjCFLLUfOXhR0V,0.617,0.659,9.0,-8.29,0.327,0.0344,0.000535,0.11,0.591,176.989,262747.0,https://www.youtube.com/watch?v=VLv9L8OKz4U,Cartel de Santa - El Arte del Engaño (Video Version),elcarteldesantaVEVO,204672869.0,807032.0,15451.0,Vídeo oficial de Cartel de Santa de su tema El Arte del Engaño. Haz clic aquí para escuchar a Cartel de Santa en Spotify: http://smarturl.it/CdSantaSpotify?IQid=CartelEAE  Incluido en Cartel de Santa: Greatest Hits. Haz clic aquí para comprar el track o el álbum en iTunes: http://smarturl.it/CdSGHiTunes?IQid=CartelEAE Google Play: http://smarturl.it/CdSEnganoPlay?IQid=CartelEAE Disfruta de más música de Cartel de Santa aquí: http://smarturl.it/CarteldeSantaStream?IQid=CartelEAE  Más de Cartel de Santa La Pelotona: https://youtu.be/ia_Nocs7Nr4 Vato Sencillo: https://youtu.be/2vlNuxqQKU0 Todas Mueren por Mí: https://youtu.be/pMF0qLoAYUA  Haz clic aquí http://smarturl.it/SoloHipHop?IQid=CartelEAE para escuchar más vídeos de buen Hip Hop.    Sigue a Cartel de Santa Página web: http://www.carteldesanta.com Facebook: https://www.facebook.com/jauriadelcartel Twitter: https://twitter.com/babocartel Instagram: https://instagram.com/carteldesantaoficial/?hl=en Myspace: https://myspace.com/cartel,True,True,106946911.0,0sQdIxWPpjCFLLUfOXhR0V,2004-07-28,2004-07-28
9656,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,single,spotify:track:5ry2OE6R2zPQFDO85XkgRb,0.831,0.502,10.0,-4.045,0.046,0.101,0.0,0.122,0.101,100.541,205427.0,https://www.youtube.com/watch?v=R0ykLlhg0AQ,Drake - Money In The Grave ft. Rick Ross,DrakeVEVO,56794890.0,791588.0,18268.0,"Official music video by Drake performing “Money In The Grave” ft. Rick Ross – Stream/Download the song here: https://Drake.lnk.to/TBITWPYD

►Subscribe to Drake on YouTube: https://Drake.lnk.to/SubscribeYD

►Exclusive Merch: https://us.octobersveryown.com/

►Follow Drake Online
Instagram: https://www.instagram.com/champagnepapi 
Facebook: https://www.facebook.com/Drake/
Twitter: https://twitter.com/drake
Website: https://drakeofficial.com/

Director: Theo Skudra
Producers: Jason Aita,. Sarah Park
Executive Producers: Christian Tyler, Matthew Budman
Production Manager: Jacqueline de Niverville
Production Company: Nice & Juicy Creative

Grooming: Luisa Duran
Styling: Mellany Sanchez

TORONTO TEAM
DOP: Evan Ciniello
1st AD: Chris Simon
1st AC A-CAM: Matthew Veen
2nd AC: Adrian Muir
1st AC B-CAM: Veronique Dagenais
2nd AC B-CAM/Loader: Mack Calistan
Gaffer: Alex Poutiainen
Best Boy Electric: Cheska Appave
3rd Electric: Alastair Sinclair
Package Truck Driver: Tom Rightmyer
Key Grip: Brad Spencer
Best Boy Grip: Greg Paraskov
3rd Grip: Matt Lavigne
Swing: Matt Witty
Production Assistant: Nicolas Houghton, Cameron Frengopoulos, Corey McGillivray, Aja Jones, Zach Litzgus

OVOFEST TEAM
DOP: Ian MacMillan
Camera Operator: Kieran Crilly, Martin Wojtunik
Steadi Cam Operator: Ali Khurshid 
Super 8 Camera Operator: Liam Higgins, Kit Weyman
1st AC: Nick Petrie
2nd AC: Kenny McLaughlin, Calvin D’Souza, Adrian Muir, Aaron Alte, Aiden Carter
Film Loader: Robert Murdoch, Janelle Body, Felipe Lopez
Runners: Luke Nairn, Kat Zoumboulakis
Production Assistant: Emily Jacklin, Danny Brown

LOS ANGELES TEAM
Production Company (Los Angeles): Cineaste Films
Executive Producer: Taylor Vandegrift
UPM's: Andreas Attai, Wes Shade
Coordinators: Jessica Lesley, Justin Kappenstein
Assistant Director: EV Salomon
DP's: Cole Graham & Sing Howe Yam
AC's: Ivan Acero, Matthew Borek, Nina Portillo, Lenny Walsh
2AC's: Ambar Capoor, Travis Francis, Colleen Marshall, Cindy Phan
Loader's: Natalie Abraham, Marco Escobedo
Operator: Ari Robbins
Production Designer: Drew Cookson
Leadman: Clayton Beisner
Gaffer's: Will Elder, Jay Harmon
BBE's: Gordon Hale, Vi Han, Mahmoud Tahamtan
Electric's: Jared Berman, Maxwell Ciesynski, Keith Fickenwirth, Isaac Han, Kevin Kim, David Nakamura, Mike Swiatek
Balloon Tech: Erik Arendt
Electric Driver: Andy Grishikian 
Key Grip's: Tyler Johnson-Williams, Marlow Nunez
BB Grip's: Stuart Lock, Daniel Poole
Grip's: Justin Bernard, Patrick Blake, Boyd Evans, Han Whitesides
Grip Driver’s: Erik Covarrubias, Chris Rauch
Location Scout’s: John Henderson, Matthew Stevens, Christina Valverde
Site Rep’s: Ellen Gaule, Nancy Snowden
Moho Drivers: Brandon Bodecki, John Dunbar, William Jackson
Picture Car Detailer - Edwin McWhinnie
Catering: Silver Grill Location Catering
Craft Service: Adam Lopez
Production Assistants: Misty Carbajal, Moises Carranza, Dreanna Castellanos, Darius Gardner, Shane Farragher, Evan Foster, Jonathan January, Miguel Jaramillo, Emiliano Lopez, Janae Marable, Ken Pricher, Alex Shoneck, Lee Smith, Kerry Stitt, Steve Thomas, Ricky Yearwood

POST PRODUCTION

Editor: Noah Kendal
Assistant Editors: Evan Whitfield-Smith, Ashton Lewis 

Color Services Provided By: Color Collective
Colorist: Alex Bickel
Producer: Claudia Guevara
Color Assistant: Alex Jimenez

Sound Design & Mix By: Sim International - Post Sound
Sound Designer: Paul Germann
Sound Designer: Brennan Mercer
Re-Recording Mixer: Graham Rogers
Mix Operator: Will Stephens 

Film Processed at FotoKem Los Angeles
Senior Dailies Producer: Mary Chamberlain

Special Thanks Anthony Gonzales, Steve Kidd, Kit Weyman, RT, Shamier Anderson, Norman Wong, Kodak

Official “Money In The Grave” ft. Rick Ross Lyrics

Yeah, okay
Lil CC on the beat, mmm
Yeah, yeah

I mean, where the fuck should I really even start?
I got hoes that I'm keepin' in the dark
I got my niggas 'cross the street livin' large
Thinkin' back to the fact that they dead
Thought my raps wasn't facts 'til they sat with the bars
I got two phones, one need a charge
Yeah, they twins, I could tell they ass apart
I got big packs comin' on the way
I got big stacks comin' out the safe
I got Lil Max with me, he the wave
It's a big gap between us in the game
In the next life, I'm tryna stay paid
When I die, put my money in the grave

When I die, put my money in the grave
I really gotta put a couple niggas in they place
Really just lapped every nigga in the race
I really might tat ""Realest Nigga"" on my face
Lil CC let it slap with the bass
I used to save hoes with a mask and a cape
Now I'm like, ""Nah, love, I'm good, go away""
Ain't about to die with no money, I done gave it

I was on top when that shit meant a lot
Still on top like I'm scared of the drop
Still on top and these niggas wanna swap
Niggas wanna swap like it's Slauson or Watts
I don't wanna change 'cause I'm good where I'm at
Mob ties, so I'm always good where I'm at
Word to Junior, Jazzy, Baby J
Tell 'em when I die, put my money in the grave

Couple figures...",True,True,826816158.0,5ry2OE6R2zPQFDO85XkgRb,2019-06-15,2019-06-15
9657,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,Aston Martin Music,Teflon Don,album,spotify:track:5W7xC99N2Zzfh69r7I7zWK,0.57,0.58,1.0,-5.547,0.21,0.0124,0.0,0.0498,0.404,171.812,270627.0,https://www.youtube.com/watch?v=a35rNEBNiO4,"Rick Ross - Aston Martin Music ft. Drake, Chrisette Michele",RickRossVEVO,332759741.0,1242838.0,52653.0,Music video by Rick Ross performing Aston Martin Music. (C) 2010 The Island Def Jam Music Group,True,True,176790520.0,5W7xC99N2Zzfh69r7I7zWK,2010-01-01,2010-01-01
9658,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,Run It (feat. Rick Ross & Rich Brian),Shang-Chi and The Legend of The Ten Rings: The Album,album,spotify:track:5x4vgABKiGp4Vg7ZyFRxhn,0.688,0.725,2.0,-7.806,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,163373.0,https://www.youtube.com/watch?v=EXOESyNOJhQ,DJ Snake - Run It (ft. Rick Ross & Rich Brian) (Official Music Video),DJSnakeVEVO,10518579.0,313970.0,6312.0,"Stream & Download ""Run It"": https://Shang-Chi.lnk.to/RunIt
 
Stream & Download 'Shang-Chi and The Legend of The Ten Rings: The Album' now: https://Shang-Chi.lnk.to/Soundtrack
 
Experience the origin of a Marvel legend in Marvel Studios’ “Shang-Chi and the Legend of the Ten Rings” in theaters now. 
 
Follow DJ Snake
https://www.instagram.com/djsnake/
https://twitter.com/djsnake
https://tiktok.com/@djsnake
https://facebook.com/djsnake.fr
 
Follow Rich Brian
https://www.instagram.com/brianimanuel/
https://youtube.com/richbrian
https://twitter.com/richbrian?s=21
https://facebook.com/iamrichbrian
 
Follow Rick Ross
https://www.instagram.com/richforever/
https://twitter.com/RickRoss
https://facebook.com/rickross
https://www.youtube.com/channel/UCHO1BdBZw927UtUGhxYOGwA
 
Follow Marvel 
https://twitter.com/marvel
https://www.facebook.com/marvel
https://www.twitch.tv/marvel
https://www.youtube.com/user/Marvel 
 
#DJSnake #RickRoss #RichBrian

Music video by DJ Snake performing Run It. © 2021 MARVEL/Hollywood Records, Inc./Interscope Records

http://vevo.ly/48kl7R",True,True,57799791.0,5x4vgABKiGp4Vg7ZyFRxhn,2021-09-03,2021-09-03
9659,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,Hustlin',Port Of Miami,album,spotify:track:3hQCHzkE5oSA3F1xM8bpcM,0.502,0.652,9.0,-7.224,0.3,0.0848,0.0,0.0675,0.648,136.08,254093.0,https://www.youtube.com/watch?v=JU9TouRnO84,Rick Ross - Hustlin' (Official Music Video),RickRossVEVO,113334869.0,645680.0,24869.0,"REMASTERED IN HD!
Official Music Video for Hustlin' performed by Rick Ross. 
Follow Rick Ross:

Instagram: https://www.instagram.com/richforever
Twitter: https://www.twitter.com/RickRoss
Facebook: https://www.facebook.com/rickross
Website: https://www.rickrosspom2.com

#RickRoss #Hustlin #Remastered",True,True,180984041.0,3hQCHzkE5oSA3F1xM8bpcM,2006-01-01,2006-01-01
9660,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,Purple Lamborghini (with Rick Ross),Purple Lamborghini (with Rick Ross),single,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,0.457,0.899,10.0,-2.591,0.132,0.0019,0.0,0.831,0.298,147.268,215510.0,https://www.youtube.com/watch?v=ZkqyIoYAXV8,Skrillex & Rick Ross - Purple Lamborghini [Official Video],Skrillex,516052924.0,4441252.0,147715.0,"The official video for Skrillex & Rick Ross - ""Purple Lamborghini""
Featured in ""Suicide Squad"" movie & official soundtrack

iTunes: http://smarturl.it/purplelambo 
Spotify: http://smarturl.it/streampurplelambo 
http://purplelambo.com

Directed by: Colin Tilley
Produced by: Andrew Lerios and Skrillex
Executive Producers: Luga Podesta, Brandon Bonfiglio
Director of Photography: Rob Witt
Edited by: Vinnie Hobbs and Skrillex
Colorist: Ricky Gausis
Featuring Jared Leto as The Joker

Get “Suicide Squad” the movie here: https://gowatchit.com/watch/movies/suicide-squad-269959  

Official Skrillex Store: http://smarturl.it/SkrillexMerch

Follow Skrillex:
http://skrillex.com
http://fb.com/skrillex
http://twitter.com/skrillex
http://instagram.com/skrillex
http://soundcloud.com/skrillex


Follow Rick Ross:
http://twitter.com/rickyrozay
http://fb.com/rickross
http://instagram.com/richforever
http://soundcloud.com/rickyrozaymmg
http://rickrossemoji.com

http://owsla.com
http://www.mmgselfmade.com",True,True,373600698.0,6JyuJFedEvPmdWQW0PkbGJ,2016-07-22,2016-07-22
9661,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",GOD DID,album,spotify:track:2sOj9vyd6yiss9W1IK6chU,0.42,0.725,8.0,-4.262,0.223,0.092,0.0,0.18,0.186,77.941,501648.0,https://www.youtube.com/watch?v=QugLZCp74GE,"DJ Khaled - GOD DID (Official Audio) ft. Rick Ross, Lil Wayne, Jay-Z, John Legend, Fridayy",DJKhaledVEVO,18327141.0,314778.0,29791.0,"DJ Khaled feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy - GOD DID (Official Audio)

""GOD DID"" available at: https://DJKhaled.lnk.to/GODDID 
Shop DJ Khaled Merch: https://DJKhaled.lnk.to/KhaledKhaled/wethebest
Subscribe to DJ Khaled on YouTube: https://DJKhaled.lnk.to/subscribeYD 
 
Follow DJ Khaled
Instagram: https://www.instagram.com/djkhaled/ 
Twitter: https://twitter.com/djkhaled 
Tik Tok: https://www.tiktok.com/@djkhaled 
Facebook: https://www.facebook.com/officialdjkhaled 
Website: https://www.djkhaledofficial.com/ 

(C) 2022 We The Best / Epic Records, a division of Sony Music Entertainment
 
#DJKhaled #RickRoss #LilWayne #JayZ #JohnLegend #Fridayy #GODDID

http://vevo.ly/0TpsOt",True,True,29746664.0,2sOj9vyd6yiss9W1IK6chU,2022-08-26,2022-08-26
9662,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,You Only Live Twice (with Lil Wayne & Rick Ross),Certified Lover Boy,album,spotify:track:50ceCGZ3oD3U5caQV5bP6f,0.519,0.851,7.0,-6.001,0.29,0.118,0.0,0.178,0.711,123.823,213104.0,https://www.youtube.com/watch?v=x6Nr6EX3AwY,"Drake - You Only Live Twice (Audio) ft. Lil Wayne, Rick Ross",DrakeVEVO,4569826.0,78353.0,4360.0,"Official audio for Drake ft. Lil Wayne & Rick Ross “You Only Live Twice” off the new album ‘Certified Lover Boy’ available everywhere now: http://drake.lnk.to/clb

Subscribe to Drake on YouTube: http://drake.lnk.to/subscribe

Connect with Drake:
https://instagram.com/champagnepapi
https://facebook.com/drake
https://twitter.com/drake
https://www.drakeofficial.com

Official “You Only Live Twice ft. Lil Wayne & Rick Ross” Lyrics:
M-M—, M-M—

No, I'm never gangbangin' in my blue Chucks
Money callin' so I threw the deuce up
Yeah, they plottin' on me but they gotta do somethin'
Told my dawg two-somethin' just to shoot somethin' (M-M—)
Left them niggas stretched out on the train tracks
Rather you than me, here come that payback
Got 'em lookin' for that paper that they can't tax
Yayo so clean, I told 'em call it, ""Ajax""
Hialeah celebrated when Fidel died
Patti LaBelle, who knew that we would sell pies?
Standin' on your own is when you realize
When all the lights go out, that's when you see the real guys
Back to the real niggas glowin' in the dark (M-M—)
Never perfect but you know a nigga heart
A rich nigga that'll pull up to the park
Get on one knee and tell the kids that they are stars
Bullet wounds don't be covered by ObamaCare
Your funeral was way too soon, that's if your mama there
Real niggas deserve to live twice (M-M—)
Plastic fork and some fried rice

Yeah, two-point-two for the Rafael Nadal
Don't act like you're happy for me now
Don't act like you wasn't prayin' for catastrophic collapses
Catalog is immaculate
Still runnin' the game, don't ask me about the practice
Ho, you go on vacation, don't ask me about relaxin'
Not sure if you know but I'm actually Michael Jackson
The man I see in the mirror is actually goin' platinum
Unthinkable when I think of the way these niggas been actin'
Yeah, I never did you nothin' and you play like we family, huh?
Next thing, you wanna shoot me down, it can't be love
Not sure where you was tryna send it, it can't be up
That day you sounded like a bitch, you fancy, huh?
Damn, how can I forgive like this?
I gotta dead a lot of shit just to live like this
I had to fuck a lot of girls to get a kid like this
I had to get a lot of cribs to get a crib like this, nigga
That's why I'm movin' all elusive
These boys on they last resort and it's givin' us all inclusive
Been spazzin' since CB was chunkin' up the deuces, nigga
Your shit was boo-boo, excuses, excuses, nigga

Brrrt, may I speak to pussy niggas?
I just call it like I see it, I ain't even lookin', nigga
I just walk it like I speak and I ain't speakin' to them niggas
I ain't starvin', I'm just greedy, all I eat is pussy, nigga
Don't wan' see these pussy niggas, y'all can't see me, pussy niggas
You keep talkin' like you eatin', I'ma feed you bullets, nigga
I might even cook a nigga, all my weed is cookies, nigga
Shove a 8-ball up her pussy like a fetus for me, nigga
I got bitches doin' lines, I'm Adidas to 'em, nigga
I got sentenced, took some time and it was easier than simple
I'm so difficult to fathom like a fever in the winter
I got women in the Phantom with they cleavage out the window
Long hair, lot of tats and I smell like the pack
Money trail right on track
With that big body Maybach like it's a little Pontiac
All my chains look like snakes, that's some real diamondbacks
Pull my hammer out her pussy, pull her nails out my back
I don't chill, I react
On the scale, my pockets fat, and to this whale, you like a ant
I'ma dog, if you a dog, then pull your tail up out your ass
And on this Codeine, I'm a turtle, it done shell-shocked my ass
I'm the hottest on the cellblock, I promise
I can fly to check my mailbox, invoices soundin' like Jill Scott
Pill popped, house in Hidden Hills on the hilltop
Her ears popped, she lick my lollipop and my teardrops, Tunechi

#Drake #CertifiedLoverBoy #YouOnlyLiveTwice #LilWayne #RickRoss

© 2021 OVO, under exclusive license to Republic Records, a Division of UMG Recordings, Inc.",True,True,66149639.0,50ceCGZ3oD3U5caQV5bP6f,2021-09-03,2021-09-03
9663,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,Stay Schemin,Stay Schemin,single,spotify:track:0nq6sfr8z1R5KJ4XUk396e,0.541,0.734,7.0,-4.232,0.166,0.0621,0.0,0.12,0.321,162.304,267720.0,https://www.youtube.com/watch?v=JWT_wzIG4gY,Rick Ross Ft. Drake & French Montana - Stay Schemin,OfficialRickRossTV,22790777.0,165897.0,6445.0,More Videos On The Channel - http://rickrosstv.blogspot.com,False,False,107348067.0,0nq6sfr8z1R5KJ4XUk396e,2012-01-01,2012-01-01
9664,Rick Ross,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,Gold Roses (feat. Drake),Port of Miami 2,album,spotify:track:1rX5L6pyl3rVWb55D8Cprr,0.502,0.633,1.0,-5.8,0.419,0.00991,0.0,0.389,0.552,83.226,349600.0,https://www.youtube.com/watch?v=x_UgzesG5Dc,Rick Ross - Gold Roses (Official Video) ft. Drake,RickRossVEVO,11798999.0,138287.0,4453.0,"Official music video for ”Gold Roses” by Rick Ross
Listen to Rick Ross: https://RickRoss.lnk.to/listenYD
Watch more videos by Rick Ross: https://RickRoss.lnk.to/listenYD/youtube

Subscribe to the official Rick Ross YouTube channel: https://RickRoss.lnk.to/subscribeYD/youtube

Follow Rick Ross
Facebook: https://RickRoss.lnk.to/followFI
Instagram: https://RickRoss.lnk.to/followII
Twitter: https://RickRoss.lnk.to/followTI
Spotify: https://RickRoss.lnk.to/followSI

Lyrics:
Ayy, woah
You made me this way, yeah
Before I'm gone outta this place, yeah
Put some flowers in my vase, won't you?
Let me know that I did okay, yeah
Don't wait 'til some other day, no, no
They love to wait 'til it's too late, it's too late
This different right here, yo

#GoldRoses #RickRoss #Drake #PortofMiami2",True,True,126504817.0,1rX5L6pyl3rVWb55D8Cprr,2019-08-15,2019-08-15
